,javascript,java,c#,python,php,android,jquery,html,c++,css,ios,mysql,sql,asp.net,r,c,arrays,ruby-on-rails,node.js,.net,objective-c,json,sql-server,angularjs,swift
2015-09-11,37786.99785,17241.76129,19025.05806,5798.789247,9994.731183,7232.191398,10157.23656,6132.436559,1384.223656,3164.2,5962.980645,2154.036559,2577.584946,1211.212903,863.7182796,191.0989247,553.9462366,579.9247312,609.5892473,745.7849462,898.4989247,901.9182796,1348.384946,3362.092473,785.2258065
2015-09-18,36219.1957,16421.92473,19573.92903,6750.746237,10243.52258,7242.836559,9722.35914,5384.324731,1483.245161,3045.4,6194.458065,1819.436559,2520.273118,1214.466667,760.7612903,239.227957,587.4989247,586.0451613,683.4946237,864.827957,921.5247312,886.5225806,1307.131183,3397.055914,687.6989247
2015-09-25,35267.99785,15371.19785,18800.24516,7012.466667,10762.2,7952.133333,9878.578495,5298.606452,1341.395699,2958.032258,5900.589247,1656.451613,2576.458065,1142.206452,813.5956989,272.0451613,649.8516129,585.1462366,655.0731183,792.0064516,800.2924731,901.055914,1367.913978,3479.780645,624.1978495
2015-10-02,36983.03656,16697.89462,19030.18495,7237.197849,11876.62796,8602.124731,9993.490323,6383.995699,1621.673118,3495.445161,6305.133333,1917.71828,2565.122581,1077.625806,862.4,234.0236559,617.9139785,627.6236559,679.5849462,831.7978495,764.7849462,1086.778495,1424.191398,3678.513978,647.0645161
2015-10-09,34620.46452,15763.05591,18552.72903,6953.156989,11355.71398,8473.156989,9726.978495,6796.606452,1676.8,3395.178495,5720.311828,1817.116129,2574.423656,998.3311828,890.6946237,200.9397849,631.7698925,597.6903226,572.0580645,784.6924731,658.2473118,1017.290323,1414.922581,3411.858065,574.6903226
2015-10-16,32652.45591,15787.43656,18106.84516,6435.423656,10350.09462,7915.703226,8880.311828,6764.124731,1676.113978,3184.227957,5234.694624,1725.51828,2482.025806,989.0516129,878.1892473,209.6645161,696.3698925,561.9806452,535.7591398,685.5290323,618.4731183,918.8580645,1248.87957,3205.503226,590.6795699
2015-10-23,34308.36129,17327.59785,19063.14624,7064.189247,9814.95914,8850.062366,8645.625806,7152.032258,1799.298925,3257.184946,5674.425806,1912.225806,2514.492473,1057.058065,872.2580645,310.6494624,712.6473118,566.2731183,612.227957,673.5849462,672.7956989,932.3784946,1294.647312,2957.195699,805.8946237
2015-10-30,32201.32258,16198.62796,18778.71613,6722.894624,8619.855914,8352.412903,7962.178495,6332.664516,1771.578495,3016.75914,5344.027957,1827.255914,2307.965591,1010.873118,788.0365591,341.5591398,680.5956989,554.4516129,623.3849462,615.7655914,671.5462366,883.6516129,1221.049462,2601.894624,822.8064516
2015-11-06,30762.73118,15755.72903,17771.13118,6921.31828,9213.047312,8364.116129,7207.623656,5568.303226,1629.851613,2736.165591,5194.892473,1821.298925,2131.589247,1133.451613,733.6645161,356.5139785,594.7698925,556.4924731,698.4365591,543.4795699,629.7032258,786.7462366,1251.612903,2420.832258,839.9290323
2015-11-13,33586.58495,15410.16559,17933.2,7160.36129,9711.055914,8714.946237,7695.027957,5550.384946,1484.032258,2920.673118,5433.458065,1755.133333,2329.292473,1179.206452,844.4473118,375.0623656,638.4516129,642.3397849,707.027957,576.4924731,703.111828,833.3784946,1347.395699,2821.647312,914.0064516
2015-11-20,31999.52258,15815.91828,17324.59785,7479.382796,9453.890323,8524.225806,7638.11828,5709.965591,1485.191398,3050.473118,5124.929032,1407.395699,2384.133333,1133.892473,864.0516129,350.1612903,664.0129032,624.311828,847.1827957,556.1569892,624.0580645,960.711828,1435.197849,2878.023656,901.8322581
2015-11-27,35530.83226,19731.38495,18230.82581,10274.91613,11141.04516,9412.911828,8438.2,6573.67957,2051.823656,3655.27957,5643.864516,1785.232258,2655.778495,1244.529032,1024.129032,445.3032258,1194.645161,645.1978495,842.4903226,527.716129,607.5569892,1001.847312,1514.982796,3375.984946,1052.264516
2015-12-04,36835.11828,19870.6129,17908.31398,9292.729032,10544.04946,9459.612903,8831.139785,7196.862366,1979.273118,3617.703226,5281.36129,1510.890323,2484.047312,1174.632258,960.1182796,344.1032258,1172.397849,614.911828,820.3462366,514.9591398,581.1913978,1055.378495,1527.139785,3459.713978,967.5225806
2015-12-11,34518.83226,17571.15699,16776.38495,7795.956989,10567.04946,9248.529032,8732.892473,6561.292473,1459.012903,3162.698925,5305.965591,1496.765591,2213.724731,1131.565591,899.3139785,190.311828,858.227957,579.8236559,884.3569892,470.7311828,557.4473118,1151.606452,1407.511828,3434.978495,939.0365591
2015-12-18,37455.7914,18562.45806,15313.76989,7747.395699,10422.06452,8743.939785,8729.529032,6331.911828,1263.027957,3363.122581,5119.75914,1675.247312,2483.913978,1127.182796,978.1655914,283.3247312,753.1612903,623.8903226,968.4989247,436.1311828,695.2666667,963.9225806,1324.169892,3831.122581,927.3225806
2015-12-25,44464.53978,21024.46452,16705.10323,9385.189247,11726.56989,10311.23656,10128.05161,7114.322581,1622.066667,3703.292473,5843.264516,1739.365591,2860.51828,1122.890323,1111.91828,360.2924731,863.5655914,703.5139785,941.255914,490.7827957,769.0903226,1176.716129,1513.623656,4357.795699,1003.032258
2016-01-01,40581.05591,20270.09032,16951.4129,8114.864516,10740.32258,8924.47957,9473.956989,6391.169892,1552.778495,3160.15914,5476.236559,1684.791398,2596.113978,1015.522581,1044.447312,274.5784946,674.7032258,682.7913978,776.9311828,520.8623656,741.0666667,1191.578495,1412.195699,4207.139785,1051.724731
2016-01-08,36119.22581,16972.58495,16148.63656,6712.789247,10295.85806,8391.522581,8503.690323,5300.111828,1226.690323,2501.11828,5045.4,1686.311828,2619.746237,994.6731183,857.4365591,182.0946237,577.1569892,681.7397849,685.7397849,530.8494624,753.9290323,996.7849462,1292.329032,3738.529032,884.9806452
2016-01-15,36038.32473,17736.51398,16585.69892,6794.389247,10880.44946,9156.978495,9078.612903,5109.262366,1411.023656,2230.531183,4859.911828,1860.939785,2673.169892,975.7655914,917.255914,168.8903226,618.5290323,731.0064516,727.4473118,540.6129032,730.9784946,1125.849462,1319.965591,3814.724731,797.7827957
2016-01-22,33154.66452,18770.49032,17524.18495,8394.251613,11582.36129,9153.066667,8484.845161,5011.406452,1304.539785,2229.690323,4718.111828,2090.31828,2888.984946,1076.07957,907.6645161,150.8365591,677.4623656,686.7569892,684.0903226,624.0731183,696.7827957,1168.339785,1256.591398,4036.178495,770.827957
2016-01-29,35072.58495,19024.55699,18100.75914,9324.873118,11962.54624,9913.823656,8453.449462,5522.329032,1179.929032,2438.946237,5344.313978,2209.991398,2944.458065,1152.445161,958.4924731,158.455914,677.5784946,729.3225806,814.1569892,689.9462366,781.5462366,1191.595699,1285.580645,4088.473118,724.0623656
2016-02-05,35910.91183,19370.72473,17944.18065,9868.012903,12013.1914,10309.16559,8042.427957,5289.812903,1164.197849,2567.184946,5333.784946,2234.713978,2968.384946,1108.778495,961.8516129,175.7139785,743.227957,706.6731183,885.6365591,672.8129032,792.6946237,1208.913978,1343.692473,4115.956989,752.9311828
2016-02-12,38513.05806,19085.3957,17949.89032,10361.24731,11380.6129,11282.64516,7795.56129,5356.212903,1159.169892,2516.449462,5926.324731,2123.382796,2699.258065,1221.133333,1071.916129,230.4731183,893.9397849,620.3247312,834.9333333,660.716129,838.8494624,1145.090323,1367.890323,4264.311828,895.3333333
2016-02-19,41335.51613,18323.38065,17214.11613,9635.139785,11040.25591,11641.38495,8396.139785,5809.980645,1075.129032,2730.378495,5364.731183,2055.098925,2858.464516,1078.122581,1121.473118,271.1913978,816.5311828,603.1849462,838.7978495,568.3290323,769.2451613,1094.516129,1468.51828,3928.892473,951.3784946
2016-02-26,41338.09892,19213.06237,16558.43226,8686.733333,10341.96559,12255.16989,8343.395699,5308.722581,1190.36129,2436.703226,4960.913978,1753.6,2728.729032,998.2989247,1335.739785,272.9978495,743.8795699,622.027957,850.7978495,508.9806452,755.5032258,1065.232258,1620.978495,3674.473118,1006.898925
2016-03-04,41509.7914,18038.71398,16120.82366,7573.227957,9856.449462,11095.76989,8761.494624,5401.984946,1404.556989,2206.636559,4810.058065,1671.731183,2563.873118,1127.56129,1348.582796,316.7655914,791.4129032,642.4494624,786.5655914,481.8731183,641.4795699,1134.984946,1482.989247,3720.232258,1064.911828
2016-03-11,40727.29462,18648.44516,16209.46667,6792.023656,10475.46452,10768.35914,9126.324731,5476.823656,1376.236559,2350.649462,4401.789247,2019.939785,2682.531183,1063.129032,1380.122581,272.711828,610.3698925,594.5913978,813.2903226,543.2129032,581.5311828,1314.662366,1507.913978,4019.991398,976.1698925
2016-03-18,41125.93118,20149.3957,18535.51183,6842.690323,11382.09032,10784.60645,9500.451613,5661.511828,1541.845161,2623.378495,4280.729032,2280.023656,2532.427957,1083.731183,1422.965591,262.9182796,619.2731183,660.8064516,995.8645161,549.9827957,660.1311828,1467.91828,1427.565591,4102.939785,936.7784946
2016-03-25,44655.47957,20328.9914,22010.05806,7288.739785,11596.15699,11512.92473,9955.716129,6508.522581,1584.032258,2981.595699,4724.522581,2172.595699,2739.311828,1168.273118,1348.384946,244.9139785,792.5333333,752.055914,1046.903226,665.9849462,707.2473118,1393.894624,1513.356989,4282.062366,921.8064516
2016-04-01,45652.69892,20228.42796,22244.53118,7439.890323,11421.79785,12164.46237,10210.75699,6620.980645,1460.322581,3066.464516,4649.232258,2166.206452,2762.227957,1063.756989,1254.292473,266.5290323,817.8903226,709.9655914,985.1892473,675.1956989,695.1892473,1431.064516,1407.027957,4371.584946,934.9569892
2016-04-08,43974.19785,20772.72258,21628.85161,7377.451613,11324.82581,12176.29032,9294.606452,6980.382796,1363.2,3243.324731,4573.16129,2131.258065,2561.931183,965.4795699,1282.324731,281.9247312,883.4129032,770.3569892,1051.133333,634.1247312,692.7032258,1275.156989,1348.255914,4060.989247,1012.006452
2016-04-15,42367.5957,21045.70323,21796.43226,8374.445161,11183.06237,12566.66667,8340.76129,6428.212903,1231.922581,2854.849462,4779.365591,1962.898925,2619.2,1045.432258,1217.073118,276.5290323,869.1892473,640.116129,1018.731183,676.9290323,719.3978495,1321.182796,1374.023656,3827.273118,963.6924731
2016-04-22,39435.22796,19110.02796,19862.47957,8369.049462,9942.898925,11605.12258,8155.980645,6104.423656,1101.098925,3002.524731,4967.784946,1458.232258,2538.6,1070.382796,1171.647312,255.6322581,711.2064516,652.3225806,904.855914,623.3139785,660.5247312,1150.432258,1369.858065,3624.35914,937.116129
2016-04-29,38449.49247,16534.15699,19908.83226,8814.87957,10932.91828,9984.406452,8177.812903,6290.139785,942.6645161,2948.546237,4959.924731,1642.651613,2449.75914,1092.546237,1169.703226,246.0322581,631.511828,566.5784946,963.8795699,656.7032258,613.7591398,1135.903226,1336.16129,3414.516129,818.1849462
2016-05-06,38728.59785,16789.13978,20154.74624,9072.165591,12283.16129,10080.5957,8535.473118,6631.258065,1189.258065,3037.227957,5307.094624,1872.066667,2884.956989,1041.96129,1156.806452,288.9698925,705.116129,613.8666667,1005.911828,681.8129032,615.4322581,1224.694624,1474.625806,3210.797849,868.316129
2016-05-13,39205.65161,16566.55914,18714.47957,9544.673118,12377.67957,10396.51613,8522.729032,7065.432258,1378.129032,3138.71828,5270.797849,1856.236559,3030.565591,958.9612903,1176.191398,273.3698925,773.6666667,549.4473118,914.311828,650.1290323,601.8258065,1218.716129,1428.836559,3346.427957,979.7333333
2016-05-20,38713.31828,18340.36559,19475.89892,10383.56989,12705.22366,10649.38065,7804.969892,7194.412903,1414.703226,3089.765591,5093.658065,2217.227957,3291.412903,933.8580645,1211.133333,227.827957,834.1849462,637.0365591,899.3784946,591.7956989,564.7806452,1262.531183,1567.931183,3504.273118,1117.294624
2016-05-27,40479.7828,19275.22366,19528.92903,11709.54624,12753.15699,11425.36559,7688.780645,7156.984946,1619.765591,2951.56129,5423.812903,2349.832258,3452.11828,899.5225806,1326.025806,216.6473118,998.2494624,710.1698925,1017.769892,571.1247312,614.9806452,1384.627957,1545.612903,3536.836559,1362.027957
2016-06-03,40539.82796,20623.75699,21707.10323,12386.18495,12901.24516,12440.80645,7654.064516,7088.645161,1556.627957,2957.223656,5489.724731,2423.96129,3575.578495,985.9290323,1432.862366,196.7806452,924.4516129,716.1892473,1097.965591,603.7290323,560.6365591,1330.455914,1577.780645,3925.369892,1390.933333
2016-06-10,39074.36559,19798.47312,20651.98925,13167.62796,11751.52903,12304.47312,7346.473118,6754.956989,1626.389247,2668.582796,5197.647312,2115.578495,3557.873118,944.5591398,1403.36129,197.4494624,681.5655914,731.0129032,1041.07957,612.5806452,553.4258065,1340.95914,1474.449462,3764.647312,1287.490323
2016-06-17,39651.38495,19469.04516,19993.83226,12807.2,11213.89032,11527.58065,7427.91828,6275.739785,1745.103226,2762.346237,5297.316129,1805.597849,3346.982796,943.7784946,1522.131183,188.8494624,734.0645161,639.116129,994.3892473,562.2322581,532.7247312,1369.397849,1502.258065,4037.180645,1250.391398
2016-06-24,41027.6129,18202.64946,19219.8129,12956.02366,11176.98925,11614.82366,7958.333333,6632.539785,1828.522581,2834.165591,5136.892473,1773.094624,3249.533333,862.1827957,1653.825806,190.1698925,653.9956989,568.0580645,1170.503226,574.8322581,577.7569892,1275.96129,1467.87957,4022.006452,1158.395699
2016-07-01,42341.44946,18342.16559,18351.33118,12696.33978,10607.87957,10995.53978,8707.733333,6830.612903,1709.382796,3187.765591,5311.51828,1615.294624,3145.849462,925.8473118,1657.027957,200.8731183,587.2989247,531.3032258,1193.292473,518.827957,603.1956989,1213.178495,1541.569892,3870.929032,1238.178495
2016-07-08,43791.33978,18341.16559,19857.31828,12729.90323,11218.65591,11315.92258,8805.524731,7091.812903,1816.625806,3371.395699,5495.584946,1793.473118,3183.580645,1042.189247,1583.698925,226.5182796,686.6322581,633.255914,1256.873118,579.1892473,644.2903226,1257.049462,1637.116129,3981.91828,1375.212903
2016-07-15,43651.22581,17777.98925,20661.98925,12252.6129,10743.71398,11208.73978,8273.124731,7560.492473,1624.223656,3594.255914,5531.490323,1767.232258,2810.636559,1154.098925,1358.503226,196.0494624,717.8645161,596.9978495,1301.236559,656.1139785,652.4731183,1119.131183,1587.956989,3907.890323,1451.647312
2016-07-22,41381.75699,16582.9828,20651.22581,11703.86667,9846.784946,9990.073118,7548.47957,7652.255914,1388.516129,3540.094624,5080.836559,1680.458065,2632.303226,1125.67957,1231.129032,207.8580645,721.3591398,612.3311828,1137.698925,692.6795699,590.1784946,1215.584946,1544.490323,3668.729032,1444.658065
2016-07-29,38579.72258,15366.63656,19680.62796,10566.52903,9730.922581,9162.931183,6863.191398,6371.765591,1372.946237,3262.462366,4401.129032,1652.784946,2593.516129,1098.012903,1273.324731,186.1311828,714.5827957,508.0473118,1173.16129,701.0946237,479.6494624,1356.832258,1452.655914,3576.645161,1381.316129
2016-08-05,36993.53333,14343.4129,18201.78495,9738.311828,9637.116129,9460.225806,6579.36129,6243.378495,1315.365591,3139.139785,4221.6,1591.87957,2584.191398,1002.264516,1198.984946,231.2129032,707.4129032,451.2473118,1034.862366,660.8516129,440.655914,1317.95914,1381.025806,3411.232258,1289.116129
2016-08-12,35282.55914,14031.5957,17149.65161,8642.225806,8724.636559,8433.694624,6481.778495,6005.247312,1140.645161,3159.4,3708.55914,1534.062366,2615.07957,918.1225806,1127.365591,215.2236559,710.8451613,440.3032258,1081.206452,478.6795699,438.4451613,1244.582796,1353.032258,3121.258065,1152.739785
2016-08-19,32620.5828,13152.92258,15031.12258,7178.711828,8789.539785,7488.623656,6549.236559,5313.073118,877.6903226,2962.313978,3492.322581,1363.339785,2554.731183,837.1569892,1051.197849,220.7032258,573.8494624,427.6494624,960.3032258,407.0365591,358.7806452,1273.346237,1401.969892,2846.313978,1074.27957
2016-08-26,31832.76129,12860.05591,14721.92473,7840.324731,8682.95914,7822.458065,6507.156989,4856.995699,782.9032258,2782.47957,5252.531183,1369.632258,2528.324731,852.4731183,894.9247312,219.6645161,643.6494624,451.716129,883.7978495,395.8064516,483.7139785,1032.165591,1485.784946,2849.264516,1530.31828
2016-09-02,31897.09032,13428.47957,14076.09032,8329.451613,8499.823656,7394.062366,6498.946237,4900.339785,888.1612903,2466.651613,5791.049462,1393.739785,2756.625806,842.9569892,888.2946237,242.2365591,644.9032258,389.1612903,834.9978495,413.0731183,526.4322581,914.9892473,1656.292473,2688.95914,1584.946237
2016-09-09,32174.85161,13389.23656,14686.62581,7885.298925,8471.995699,7486.862366,6076.56129,5021.836559,981.6795699,2388.116129,6033.006452,1185.989247,2635.447312,796.0129032,936.1397849,232.9591398,678.2645161,371.6946237,824.4580645,438.6795699,517.2451613,858.4322581,1536.655914,2420.890323,1705.664516
2016-09-16,31996.7914,13508.76559,14793.11828,8228.832258,7941.916129,7462.051613,5928.939785,5203.673118,1134.311828,2353.995699,5769.913978,1092.055914,2736.447312,894.8236559,1064.733333,247.2731183,601.8623656,481.0645161,878.3462366,495.6516129,490.4064516,798.7612903,1501.251613,2424.245161,1552.329032
2016-09-23,31230.25161,12901.62366,15235.49247,7999.189247,8778.982796,7608.382796,5581.092473,5147.522581,1338.055914,2402.292473,5479.490323,1352.627957,2808.645161,803.5032258,1258.789247,230.9655914,623.1784946,548.8731183,978.0795699,478.2580645,491.3569892,901.8258065,1474.492473,2179.524731,1314.636559
2016-09-30,31165.82581,13868.22796,15428.53118,7688.989247,9112.339785,7382.498925,5514.982796,5309.636559,1235.524731,2613.178495,4988.969892,1458.027957,2951.027957,770.0795699,1346.780645,213.9182796,694.2494624,535.0946237,1045.995699,441.4322581,444.6129032,955.716129,1358.133333,2183.894624,1242.76129
2016-10-07,30144,13229.93118,15221.25806,6837.223656,8945.978495,6960.249462,5476.156989,5327.212903,1122.713978,2623.245161,4466.232258,1612.866667,2820.956989,760.1849462,1255.27957,195.7612903,651.9182796,611.4623656,975.8129032,415.1032258,429.9225806,888.5397849,1290.892473,2111.556989,1088.122581
2016-10-14,30220.1828,13639.15914,15278.78065,7148.339785,9870.780645,6839.982796,5832.673118,5608.449462,1089.339785,2698.322581,4586.67957,1697.529032,3101.197849,669.827957,1253.27957,149.9956989,769.4129032,484.1139785,977.7225806,353.4451613,431.4731183,1076.498925,1326.36129,2084.511828,1152.922581
2016-10-21,30223.09032,12797.66452,14753.97849,8202.529032,7996.71828,6286.225806,5833.858065,5726.4,1166.984946,2461.565591,4229.31828,1334.436559,2821.655914,715.0064516,1047.116129,156.316129,853.5139785,444.1978495,949.5032258,363.6322581,415.855914,999.0903226,1333.073118,2000.423656,959.9892473
2016-10-28,28255.26237,12279.73978,13615.83226,8595.922581,8295.427957,5906.789247,5511.746237,5465.606452,1109.223656,2165.673118,4404.051613,1345.606452,2635.529032,693.5956989,878.5913978,168.1698925,752.3806452,409.4924731,1038.997849,381.9698925,372.9978495,961.1397849,1380.206452,2000.529032,1196.298925
2016-11-04,31017.30323,12042.95914,13115.95699,8861.989247,7852.292473,6018.329032,6161.890323,5645.623656,1199.913978,2325.873118,4416.612903,1302.064516,2832.673118,721.7978495,953.5247312,138.6258065,893.0989247,399.8795699,930.4494624,389.455914,370.716129,957.0924731,1435.384946,2053.47957,1248.903226
2016-11-11,30533.76129,12098.09462,12577.22581,10023.45161,7556.589247,5805.51828,6490.062366,5710.903226,1292.806452,2395.331183,4413.451613,1329.978495,2870.516129,681.916129,1034.331183,156.2924731,793.6666667,399.5698925,758.1032258,366.4645161,455.5612903,974.5913978,1462.864516,2035.356989,1205.303226
2016-11-18,28938.5957,13254.14624,12093.92903,8967.894624,8425.113978,5319.855914,6217.780645,5755.864516,1253.965591,2610.249462,4158.116129,1374.922581,2712.812903,569.255914,1029.836559,254,763.2580645,395.4494624,793.9913978,354.7247312,413.6623656,928.3784946,1369.524731,2010.698925,1194.397849
2016-11-25,32374.95914,14262.24516,13667.00645,9941.294624,9257.789247,6243.836559,6692.103226,6126.924731,1495.903226,2724.225806,4277.522581,1628.795699,3148.722581,655.0451613,1133.647312,332.1225806,915.5462366,399.5978495,743.2666667,322.6451613,422.3182796,1044.582796,1470.184946,2068.249462,1179.339785
2016-12-02,31234.71398,13903.04946,12960.32258,10454.72473,9183.569892,6279.913978,6321.911828,6067.823656,1362.331183,2644.578495,4325.898925,1455.873118,3129.111828,607.0580645,1237.56129,482.6989247,794.0494624,443.2924731,693.2473118,336.3569892,481.5913978,1059.378495,1382.191398,1939.090323,1204.578495
2016-12-09,28790.69892,12338.25591,13140.65806,9423.75914,8695.466667,7110.546237,5341.873118,5152.698925,1188.329032,2156.324731,3765.378495,1224.91828,2857.298925,658.227957,896.1462366,286.7849462,671.4580645,414.8236559,849.8946237,323.7849462,393.5591398,929.3290323,1283.984946,2016.75914,1075.322581
2016-12-16,29136.15914,13087.56129,13521.6129,9740.980645,9086.324731,8139.524731,5211.713978,5590.47957,1328.445161,2209.812903,3630.694624,1388.294624,2869.027957,680.0946237,920.2623656,182.4924731,601.1569892,464.0516129,926.8666667,359.855914,371.6365591,1073.565591,1352.432258,1974.36129,975.3032258
2016-12-23,33118.63226,14394.84731,14090.1957,11411.03226,9750.322581,7774.113978,5882.131183,6080.191398,1487.913978,2667.546237,3788.825806,1450.729032,2862.451613,610.0580645,1008.984946,244.8494624,612.0924731,505.3139785,1031.494624,433.7333333,423.1655914,1113.365591,1488.75914,2075.797849,971.9591398
2016-12-30,31942.31398,14016.42796,15067.1914,11546.04731,8896.47957,7478.87957,5690.449462,6302.812903,1512.791398,3070.623656,3622.845161,1410.369892,2839.939785,727.4795699,1101.094624,358.4236559,699.9591398,444.3698925,913.5591398,445.5827957,425.9913978,1125.855914,1539.447312,1942.449462,883.2903226
2017-01-06,28537.62366,11984.89462,13799.51183,10583.93978,7389.769892,6246.184946,5211.425806,5315.997849,1238.623656,2848.739785,3290.931183,1235.627957,2520.980645,743.3182796,910.8258065,248.1462366,654.8903226,392.8989247,807.1569892,433.0064516,369.0365591,998.9892473,1396.049462,1708.939785,693.5806452
2017-01-13,30134.11828,11598.42796,14853.42581,11576.91828,7822.436559,6044.982796,5244.51828,5542.606452,1267.212903,2981.827957,3539.045161,1384.636559,2458.645161,726.4129032,1042.984946,211.4795699,643.827957,343.6516129,938.0236559,453.427957,397.3591398,1075.627957,1413.849462,1825.511828,883.9462366
2017-01-20,30200.4,13270.89892,15144.73978,10958.59785,7646.255914,6811.055914,5363.823656,5618.55914,1345.311828,3057.473118,3190.56129,1377.027957,2647.984946,693.0494624,1084.95914,202.3247312,655.8666667,350.4795699,966.3569892,446.5139785,350.8795699,1077.51828,1572.589247,1659.946237,908.0924731
2017-01-27,31483.63226,14308.18925,16472.69892,10568.56989,9070.251613,7425.96129,5241.606452,5423.797849,1158.862366,2782.922581,3214.245161,1607.784946,2912.658065,648.3397849,972.6129032,157.5784946,636.6451613,317.1462366,1002.645161,457.6903226,315.4580645,1168.058065,1674.156989,1780.845161,858.0494624
2017-02-03,30785.96559,13784.36989,16019.92258,9761.673118,8759.625806,6977.722581,5276.929032,5448.389247,1161.032258,2929.922581,3066.180645,1694.939785,2790.298925,589.7784946,1066.597849,166.1182796,634.0516129,300.655914,961.3462366,420.6795699,312.1569892,1203.632258,1594.67957,1703.191398,830.4451613
2017-02-10,29663.63656,14039.44731,16047.5914,8907.290323,8144.356989,7282.606452,5535.466667,5758.823656,1137.184946,2993.124731,2745.380645,1777.933333,2809.255914,614.2623656,1088.384946,124.8924731,624.5290323,386.8989247,818.3397849,422.0645161,269.4623656,1189.713978,1561.862366,1596.713978,771.5892473
2017-02-17,30689.87957,13649.05161,15620.44731,8780.898925,8094.447312,6868.733333,5765.098925,6398.436559,1206.31828,3229.27957,2468.225806,1731.045161,2689.294624,679.7462366,1063.864516,152.1591398,668.7182796,419.7913978,925.9225806,398.6322581,270.711828,1262.322581,1438.055914,1570.139785,668.9827957
2017-02-24,31971.56129,13609.11398,14829.03656,9341.565591,7026.023656,6266.146237,6037.995699,6543.47957,1119.331183,3602.490323,2708.765591,1514.427957,2480.169892,742.5913978,1414.627957,154.6365591,612.0645161,416.0795699,1046.582796,423.4236559,270.4989247,1223.722581,1336.511828,1820.245161,691.116129
2017-03-03,34223.69462,14447.38925,15514.60645,11139.31613,7874.797849,6888.698925,6258.490323,6622.606452,1268.378495,3808.582796,2947.027957,1672.546237,2777.96129,743.5806452,1500.580645,149.5032258,565.311828,410.6989247,1120.791398,440.4946237,300.9806452,1190.756989,1549.589247,1884.049462,833.7333333
2017-03-10,36242.91183,15752.7957,15971.03656,11688.97849,8462.591398,7094.395699,6390.129032,6434.789247,1325.71828,3371.384946,3103.494624,1740.339785,2888.006452,691.5032258,1431.911828,208.8903226,524.8666667,405.6924731,1225.384946,414.8258065,303.2,1253.049462,1679.15914,1903.092473,808.1849462
2017-03-17,35893.05161,16026.55914,16408.3914,12325.84516,8725.258065,7271.911828,6059.989247,5674.380645,1299.911828,2925.836559,3500.258065,1774.111828,3022.929032,705.9182796,1449.539785,204.1139785,555.7956989,351.2322581,1275.156989,475.1591398,304.5247312,1304.247312,1603.582796,1941.236559,909.3698925
2017-03-24,35006.16129,15784.62366,15675.58495,11390.83656,8894.023656,7349.146237,6035.122581,5299.098925,1307.389247,2459.380645,3575.580645,1550.582796,2874.632258,625.027957,1519.249462,189.3892473,521.9612903,282.0494624,1245.651613,455.7247312,314.2946237,1221.073118,1701.098925,1773.339785,927.6451613
2017-03-31,36958.15699,16257.25161,14973.05591,12115.86452,8519.466667,7679.606452,5859.395699,5557.339785,1216.595699,2377.380645,3413.832258,1667.924731,2855.722581,668.3333333,1389.739785,248.2623656,622.2666667,330.4258065,1228.391398,387.6236559,285.8580645,1248.303226,1625.064516,1480.556989,906
2017-04-07,34072.9828,15124.35914,12979.80645,12192.45806,7987.458065,7490.946237,5379.791398,5567.673118,1166.6,2315.978495,3311.922581,1498.391398,2573.316129,655.7978495,1600.922581,197.8064516,589.0989247,347.5139785,1026.511828,401.1569892,257.9655914,1133.346237,1345.651613,1512.032258,832.2580645
2017-04-14,33615.87312,16581.13118,13711.58495,13190.71613,8115.464516,7273.339785,5440.251613,5675.569892,1320.245161,2368.47957,3211.582796,1119.051613,2593.76129,668.227957,1532.733333,250.4580645,751.6924731,320.3612903,1104.397849,377.6322581,306.7290323,1086.232258,1375.858065,1451.473118,863.511828
2017-04-21,35438.7957,15858.05591,13433.51183,13321.76129,8234.627957,6630.423656,5862.445161,5482.16129,1352.892473,2410.012903,3254.612903,1262.331183,2923.294624,744.5139785,1538.103226,243.1784946,817.3247312,290.5892473,1055.378495,371.3591398,280.8129032,1062.724731,1408.95914,1391.333333,985.5225806
2017-04-28,35753.36989,15364.25161,13978.97849,12435.24516,9035.451613,6113.290323,6194.96129,5147.012903,1286.96129,2498.178495,3072.494624,1065.412903,2993.264516,734.4903226,1602.247312,196.6451613,955.5397849,276.1913978,1049.911828,414.8989247,260.9311828,1100.911828,1404.165591,1321.36129,924.0623656
2017-05-05,36605.13978,15518.46452,14645.35699,13082.57849,9399.584946,6177.458065,6431.894624,4851.565591,1282.851613,2559.832258,3029.298925,1182.389247,3026.503226,754.3182796,1716.395699,198.7290323,1103.55914,270.7139785,1064.191398,375.2322581,266.655914,1157.490323,1364.045161,1336.56129,956.9806452
2017-05-12,37851.22366,15141.73333,14906.51183,13117.19785,9249.427957,6486.582796,6621.67957,5313.197849,1137.232258,2714.784946,2972.165591,1253.245161,3046.032258,757.0451613,1762.595699,139.711828,1034.227957,305.0365591,1186.064516,408.7397849,247.2516129,1156.292473,1429.503226,1256.6,852.8946237
2017-05-19,37219.09032,15094.07957,14860.3914,12719.30323,8441.131183,7044.933333,6317.31828,5369.395699,1128.212903,2511.931183,3080.298925,1326.651613,3010.589247,758.4322581,1956.778495,179.4516129,876.9849462,356.6,1385.111828,401.0580645,266.6129032,1085.539785,1533.673118,1456.212903,862.4236559
